"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
42.0177,6.81009,39.7864,10.3558,0.0855625,0.944719,3.80657e+07,1.3343e+08,1.76457e+07,1.94696e+07,4.23285e+09,3.18812e+07,6.65048e+09,1.01159e+10,0,0,6.83315e+06,2.14693e+10,
44.2827,7.38438,36.8568,10.2168,0.093625,1.16562,4.14162e+07,1.30313e+08,2.24197e+07,2.1315e+07,4.2887e+09,3.20344e+07,6.76372e+09,9.94664e+09,0,0,6.83315e+06,2.14693e+10,
39.7183,7.59628,38.9959,12.5193,0.06625,1.10391,5.12486e+07,1.35182e+08,2.42102e+07,2.31478e+07,4.30596e+09,3.2192e+07,6.8536e+09,9.83933e+09,0,0,6.83315e+06,2.14693e+10,
42.4398,7.90862,37.7719,10.783,0.0702813,1.02659,4.42491e+07,1.36118e+08,2.26455e+07,1.83048e+07,4.31362e+09,3.2368e+07,6.88931e+09,9.79579e+09,0,0,6.83315e+06,2.14693e+10,
35.5855,6.67509,42.4637,14.1016,0.0859063,1.08825,3.89565e+07,1.51135e+08,2.047e+07,2.3972e+07,4.20608e+09,3.25009e+07,6.92355e+09,9.86896e+09,0,0,6.83315e+06,2.14693e+10,
32.43,5.99128,44.4672,15.9253,0.0742188,1.11203,4.4918e+07,1.53306e+08,2.06471e+07,2.21733e+07,4.10579e+09,3.26321e+07,6.91638e+09,9.97628e+09,0,0,6.83315e+06,2.14693e+10,
38.3133,6.21337,41.9095,12.2532,0.1015,1.20941,4.88991e+07,1.4299e+08,2.31241e+07,2.1293e+07,4.0766e+09,3.27496e+07,6.92968e+09,9.99205e+09,0,0,6.83315e+06,2.14693e+10,
42.2804,5.71659,39.2922,11.397,0.0896875,1.22428,3.29224e+07,1.52953e+08,2.55051e+07,2.37998e+07,3.9154e+09,3.286e+07,6.87004e+09,1.02128e+10,0,0,6.83315e+06,2.14693e+10,
47.9919,6.27197,35.6325,8.7915,0.0700625,1.24225,4.11133e+07,1.62532e+08,2.38049e+07,2.21763e+07,3.77411e+09,3.29926e+07,6.86484e+09,1.03591e+10,0,0,6.83315e+06,2.14693e+10,
43.3682,5.52091,39.334,10.428,0.0975938,1.25156,3.13569e+07,1.57032e+08,2.43264e+07,2.36884e+07,3.72977e+09,3.31297e+07,6.92407e+09,1.03441e+10,0,0,6.83315e+06,2.14693e+10,
40.0397,5.16613,39.9421,13.5002,0.0974375,1.25453,4.02721e+07,1.47029e+08,2.43083e+07,2.34208e+07,3.80547e+09,3.32365e+07,6.93724e+09,1.02551e+10,0,0,6.83315e+06,2.14693e+10,
41.457,5.35578,39.249,12.4519,0.085875,1.4005,4.1599e+07,1.29928e+08,2.66483e+07,2.36793e+07,3.845e+09,3.33344e+07,6.93229e+09,1.02205e+10,0,0,6.83315e+06,2.14693e+10,
45.4333,5.10259,37.1964,10.8747,0.0975938,1.29547,4.66557e+07,1.5138e+08,2.52021e+07,2.93519e+07,3.87035e+09,3.34554e+07,6.95379e+09,1.01735e+10,0,0,6.83315e+06,2.14693e+10,
43.6921,4.52325,36.569,13.691,0.10925,1.41563,3.49693e+07,1.59e+08,3.04817e+07,2.73811e+07,3.80633e+09,3.35694e+07,6.98993e+09,1.02013e+10,0,0,6.83315e+06,2.14693e+10,
