"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
31.3689,6.99962,56.905,3.63812,0.0117188,1.07675,5.15748e+07,3.64836e+07,1.04725e+06,251003,3.02257e+09,1.58918e+07,2.28945e+09,1.57032e+10,0,0,7.1977e+06,2.1469e+10,
31.1975,7.04203,56.1811,4.41606,0.015625,1.14766,5.10474e+07,5.25368e+07,3.29041e+06,4.24963e+06,3.02216e+09,1.60412e+07,2.33606e+09,1.56568e+10,0,0,7.1977e+06,2.1469e+10,
31.179,6.78359,56.9972,3.98256,0.0234375,1.03437,4.39276e+07,3.09811e+07,2.63477e+06,2.57981e+06,3.02277e+09,1.61843e+07,2.37563e+09,1.56165e+10,0,0,7.1977e+06,2.1469e+10,
31.006,6.96403,57.1799,3.785,0.0078125,1.05719,4.4363e+07,3.69132e+07,229664,7781.06,3.02397e+09,1.62971e+07,2.42288e+09,1.55679e+10,0,0,7.1977e+06,2.1469e+10,
31.9631,7.00591,55.0097,4.86225,0.015625,1.14353,5.17617e+07,4.58621e+07,1.97663e+06,2.85605e+06,3.0247e+09,1.64362e+07,2.46947e+09,1.55205e+10,0,0,7.1977e+06,2.1469e+10,
30.8478,6.731,57.009,4.31966,0.0195312,1.07303,3.73681e+07,3.47067e+07,4.57685e+06,4.17386e+06,3.02499e+09,1.65906e+07,2.50553e+09,1.5484e+10,0,0,7.1977e+06,2.1469e+10,
31.3025,7.04066,55.9759,4.58831,0.0117188,1.08103,4.39137e+07,4.97736e+07,601693,54576.1,3.02514e+09,1.6697e+07,2.55435e+09,1.54349e+10,0,0,7.1977e+06,2.1469e+10,
31.5153,6.97519,54.6669,5.69119,0.0117188,1.13972,5.4857e+07,6.05235e+07,32236.8,9465.28,3.02462e+09,1.67894e+07,2.59591e+09,1.53938e+10,0,0,7.1977e+06,2.1469e+10,
30.3719,7.25113,56.8913,4.31103,0.0117188,1.163,3.72449e+07,3.91063e+07,3.46324e+06,3.03246e+06,3.02462e+09,1.69028e+07,2.63684e+09,1.53527e+10,0,0,7.1977e+06,2.1469e+10,
31.0295,7.47997,56.1397,4.20772,0.00390625,1.13931,4.38991e+07,2.80177e+07,3.2261e+06,3.8255e+06,3.02555e+09,1.70396e+07,2.6872e+09,1.53013e+10,0,0,7.1977e+06,2.1469e+10,
31.1218,7.30972,55.5511,4.86622,0.0116875,1.13941,5.9841e+07,4.82337e+07,464672,217062,3.02626e+09,1.71551e+07,2.73286e+09,1.52548e+10,0,0,7.1977e+06,2.1469e+10,
31.0935,7.29041,55.784,4.67691,0.0117188,1.14344,3.19557e+07,5.45101e+07,2.18798e+06,1.46977e+06,3.02632e+09,1.72467e+07,2.76841e+09,1.52191e+10,0,0,7.1977e+06,2.1469e+10,
29.7576,7.43216,56.9792,4.64822,0.00390625,1.17884,4.45844e+07,3.43332e+07,3.46645e+06,4.86665e+06,3.02673e+09,1.73516e+07,2.81628e+09,1.51707e+10,0,0,7.1977e+06,2.1469e+10,
30.123,7.30459,56.2399,5.16966,0.0117188,1.15116,5.76486e+07,4.80876e+07,1.50216e+06,743291,3.02709e+09,1.74932e+07,2.8685e+09,1.5118e+10,0,0,7.1977e+06,2.1469e+10,
32.1581,6.87372,56.0375,3.791,0.0195312,1.12013,4.12511e+07,4.53501e+07,583669,819504,3.02681e+09,1.75784e+07,2.89927e+09,1.50874e+10,0,0,7.1977e+06,2.1469e+10,
30.4352,7.07203,56.6027,4.77822,0.0351562,1.07662,3.0622e+07,4.4958e+07,4.18771e+06,3.06329e+06,3.02692e+09,1.76758e+07,2.93771e+09,1.50488e+10,0,0,7.1977e+06,2.1469e+10,
30.9703,7.46563,56.0741,4.35437,0.015625,1.12006,4.97231e+07,4.43932e+07,604595,2.34495e+06,3.02895e+09,1.77841e+07,2.99543e+09,1.49889e+10,0,0,7.1977e+06,2.1469e+10,
32.4157,6.859,55.8611,3.70491,0.00390625,1.15547,6.32184e+07,6.06697e+07,1.81977e+06,1.1259e+06,3.02862e+09,1.78881e+07,3.03698e+09,1.49476e+10,0,0,7.1977e+06,2.1469e+10,
31.5139,6.92612,57.0034,3.43294,0.0117188,1.11188,2.35272e+07,3.50011e+07,2.96774e+06,2.59705e+06,3.03016e+09,1.80209e+07,3.06707e+09,1.49158e+10,0,0,7.1977e+06,2.1469e+10,
