"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
96.8693,0.721344,2.18719,0,0.0273438,0.195094,4.3339e+07,244480,2.04316e+06,2.11034e+06,7.34326e+09,4.98163e+06,1.44201e+09,1.22408e+10,0,0,6.83315e+06,2.14693e+10,
96.768,0.671281,2.36159,0,0.0117188,0.187375,3.83368e+07,305664,2.54722e+06,2.26928e+06,7.34368e+09,5.00915e+06,1.46016e+09,1.22222e+10,0,0,6.83315e+06,2.14693e+10,
97.187,0.67725,1.96434,0,0.0117188,0.159875,3.76031e+07,266752,2.71391e+06,1.69463e+06,7.34434e+09,5.0359e+06,1.47793e+09,1.22038e+10,0,0,6.83315e+06,2.14693e+10,
97.4822,0.66775,1.6515,0.00390625,0.0194687,0.17525,4.26678e+07,338176,1.38102e+06,1.92077e+06,7.34547e+09,5.06483e+06,1.49822e+09,1.21823e+10,0,0,6.83315e+06,2.14693e+10,
97.1008,0.664031,2.04131,0.00778125,0.0117188,0.174437,4.45056e+07,275712,1.64323e+06,1.96217e+06,7.34511e+09,5.09402e+06,1.51988e+09,1.2161e+10,0,0,6.83315e+06,2.14693e+10,
97.304,0.872562,1.60116,0,0.0234062,0.199063,4.68265e+07,250112,1.53709e+06,1.71739e+06,7.3458e+09,5.12486e+06,1.54215e+09,1.2138e+10,0,0,6.83315e+06,2.14693e+10,
96.8791,0.752125,2.14197,0,0.0117188,0.215187,5.24155e+07,277504,1.55125e+06,1.88137e+06,7.34476e+09,5.15622e+06,1.56728e+09,1.21139e+10,0,0,6.83315e+06,2.14693e+10,
97.1091,0.64175,2.06119,0,0.0202188,0.167938,4.13217e+07,302848,1.66928e+06,2.17382e+06,7.34587e+09,5.18464e+06,1.58698e+09,1.20931e+10,0,0,6.83315e+06,2.14693e+10,
96.6603,0.952344,2.16553,0,0.0153125,0.206594,4.2207e+07,283648,2.59531e+06,2.33012e+06,7.34674e+09,5.21203e+06,1.60733e+09,1.20718e+10,0,0,6.83315e+06,2.14693e+10,
97.4275,0.630594,1.72581,0,0.00625,0.209937,4.70054e+07,449152,3.78324e+06,2.36392e+06,7.34768e+09,5.24275e+06,1.62981e+09,1.20484e+10,0,0,6.83315e+06,2.14693e+10,
97.1325,0.687687,1.99338,0.00390625,0.00371875,0.178969,4.10529e+07,280448,2.12533e+06,1.74156e+06,7.34806e+09,5.27475e+06,1.64952e+09,1.20282e+10,0,0,6.83315e+06,2.14693e+10,
97.3151,0.680625,1.79059,0.00390625,0.0117188,0.198219,4.1516e+07,381952,1.73751e+06,1.66512e+06,7.34794e+09,5.30931e+06,1.66899e+09,1.20088e+10,0,0,6.83315e+06,2.14693e+10,
97.7213,0.557688,1.54691,0.00390625,0.0078125,0.162562,4.11277e+07,283392,1.63808e+06,1.71721e+06,7.34802e+09,5.34669e+06,1.68868e+09,1.1989e+10,0,0,6.83315e+06,2.14693e+10,
96.7547,0.621594,2.40216,0.00390625,0.0272187,0.190469,4.3594e+07,450816,1.53964e+06,1.95987e+06,7.34765e+09,5.39392e+06,1.70947e+09,1.19686e+10,0,0,6.83315e+06,2.14693e+10,
96.8973,0.798219,2.06709,0.00390625,0.0194687,0.214156,4.65144e+07,498944,1.63379e+06,2.82574e+06,7.34712e+09,5.46752e+06,1.73164e+09,1.19469e+10,0,0,6.83315e+06,2.14693e+10,
97.2394,0.618781,1.92009,0,0.00771875,0.214031,4.76232e+07,263936,2.60066e+06,2.75431e+06,7.34703e+09,5.52333e+06,1.75475e+09,1.19238e+10,0,0,6.83315e+06,2.14693e+10,
97.3463,0.676219,1.80778,0,0.0117188,0.158125,4.33434e+07,322048,2.12437e+06,1.80948e+06,7.3479e+09,5.57107e+06,1.77554e+09,1.19021e+10,0,0,6.83315e+06,2.14693e+10,
96.9006,0.79275,2.11075,0.00715625,0.0078125,0.181156,4.51896e+07,158720,1.58952e+06,1.15161e+06,7.34823e+09,5.61254e+06,1.79701e+09,1.18802e+10,0,0,6.83315e+06,2.14693e+10,
97.4985,0.653,1.63472,0,0.0309687,0.183125,4.37568e+07,449536,1.89711e+06,1.33948e+06,7.34905e+09,5.65606e+06,1.81775e+09,1.18586e+10,0,0,6.83315e+06,2.14693e+10,
