"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
72.1855,4.52406,13.8838,8.84572,0.0506875,0.510312,1.62039e+08,654848,219922,182622,3.0776e+09,8.70579e+06,2.59986e+09,1.53449e+10,0,0,6.83315e+06,2.14693e+10,
68.3789,4.30316,17.1497,9.55487,0.0468125,0.566438,1.74921e+08,421120,300297,218698,3.1271e+09,8.8073e+06,2.68649e+09,1.52087e+10,0,0,6.83315e+06,2.14693e+10,
64.9649,4.81734,20.3778,9.23944,0.058375,0.542062,1.69883e+08,322816,233991,230067,3.08134e+09,8.91046e+06,2.77063e+09,1.51702e+10,0,0,6.83315e+06,2.14693e+10,
64.5206,4.34616,19.8366,10.6313,0.058375,0.606969,1.68592e+08,492544,239196,254057,2.99368e+09,9.01517e+06,2.85505e+09,1.51733e+10,0,0,6.83315e+06,2.14693e+10,
67.7076,4.34469,18.2607,9.10419,0.0544063,0.528344,1.57574e+08,493312,251182,240927,2.93556e+09,9.12038e+06,2.93096e+09,1.51554e+10,128,0,6.83315e+06,2.14693e+10,
68.5706,4.22734,17.3868,9.30972,0.0418437,0.46375,1.26386e+08,567808,212831,231626,2.82808e+09,9.21536e+06,2.99229e+09,1.52015e+10,0,0,6.83315e+06,2.14693e+10,
68.8409,4.36194,18.9391,7.36116,0.062,0.434813,1.18484e+08,459776,207923,176843,2.74062e+09,9.30509e+06,3.05037e+09,1.52308e+10,0,0,6.83315e+06,2.14693e+10,
73.914,4.77941,16.0427,4.73969,0.035,0.48925,1.29285e+08,200704,238777,212045,2.72184e+09,9.39456e+06,3.1134e+09,1.51865e+10,0,0,6.83315e+06,2.14693e+10,
74.2776,4.70619,15.6778,4.82313,0.050625,0.464969,1.31813e+08,592384,238654,253162,2.7314e+09,9.47853e+06,3.17781e+09,1.51124e+10,0,0,6.83315e+06,2.14693e+10,
72.1887,4.32672,17.1569,5.81284,0.0350937,0.479719,1.28869e+08,664320,237551,370250,2.69287e+09,9.56723e+06,3.2412e+09,1.50874e+10,0,0,6.83315e+06,2.14693e+10,
