"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
87.5842,2.69312,9.13441,0.417687,0.02725,0.143344,1.00257e+07,1.13229e+06,179414,196956,4.23292e+09,1.24879e+07,9.40808e+08,1.58449e+10,0,0,6.83315e+06,2.14693e+10,
89.3677,2.85784,7.05378,0.56025,0.0148125,0.145781,1.02579e+07,635648,167648,219679,3.98364e+09,1.26474e+07,9.44762e+08,1.609e+10,0,0,6.83315e+06,2.14693e+10,
90.7358,3.40947,5.26641,0.416594,0.0117188,0.160031,1.2735e+07,630016,159676,185519,3.67595e+09,1.28406e+07,9.50068e+08,1.63922e+10,0,0,6.83315e+06,2.14693e+10,
89.8715,3.91719,5.4875,0.553813,0.015375,0.15475,1.22849e+07,760576,209533,230300,3.25219e+09,1.30372e+07,9.55209e+08,1.68107e+10,0,0,6.83315e+06,2.14693e+10,
91.2479,3.62419,4.63894,0.316031,0.0234375,0.149938,1.56716e+07,989440,241997,228387,3.17952e+09,1.31885e+07,9.61937e+08,1.68764e+10,0,0,6.83315e+06,2.14693e+10,
93.099,4.11456,2.38313,0.206437,0.0192812,0.177781,2.08952e+07,1.00736e+06,182986,168697,3.26068e+09,1.33554e+07,9.71409e+08,1.67856e+10,0,0,6.83315e+06,2.14693e+10,
92.2584,4.04787,3.42247,0.0739687,0.0273438,0.170125,2.61361e+07,732928,211643,170258,3.20931e+09,1.35247e+07,9.83193e+08,1.68251e+10,0,0,6.83315e+06,2.14693e+10,
93.0104,4.13228,2.48406,0.153281,0.0229687,0.197156,3.12159e+07,674816,240237,183974,3.25318e+09,1.36867e+07,9.9783e+08,1.67664e+10,0,0,6.83315e+06,2.14693e+10,
91.8637,3.981,3.73144,0.190969,0.0273438,0.205781,3.39684e+07,893184,128231,174646,3.34708e+09,1.38039e+07,1.01411e+09,1.66561e+10,0,0,6.83315e+06,2.14693e+10,
92.4002,3.70981,3.37403,0.279562,0.00778125,0.228656,3.47702e+07,951040,175313,149369,3.56023e+09,1.39444e+07,1.03064e+09,1.64263e+10,0,0,6.83315e+06,2.14693e+10,
93.5585,3.15019,2.87191,0.224187,0.0110937,0.184156,3.57978e+07,944896,125224,126872,3.73077e+09,1.40992e+07,1.04735e+09,1.62389e+10,0,0,6.83315e+06,2.14693e+10,
93.6723,3.13984,2.47119,0.534969,0.0193125,0.162437,3.27583e+07,814080,170877,112513,3.99435e+09,1.42743e+07,1.06301e+09,1.59594e+10,0,0,6.83315e+06,2.14693e+10,
94.2945,2.58572,2.37938,0.55775,0.015625,0.167187,3.55556e+07,703744,109548,144494,4.21947e+09,1.43855e+07,1.07953e+09,1.57177e+10,0,0,6.83315e+06,2.14693e+10,
93.7596,2.38406,3.41619,0.282344,0.015125,0.14275,3.69172e+07,456960,119079,84714,4.45454e+09,1.45212e+07,1.09643e+09,1.54656e+10,0,0,6.83315e+06,2.14693e+10,
92.4435,2.28581,4.23813,0.846469,0.0117188,0.174531,3.57284e+07,645120,162662,123822,4.64749e+09,1.46449e+07,1.11338e+09,1.52556e+10,0,0,6.83315e+06,2.14693e+10,
92.0604,2.18422,5.08453,0.484219,0.0273438,0.159531,3.28863e+07,698624,127442,128279,4.83445e+09,1.47841e+07,1.12888e+09,1.5053e+10,0,0,6.83315e+06,2.14693e+10,
92.5947,1.78084,4.86791,0.570156,0.015625,0.170937,3.47502e+07,534784,150507,121839,4.95968e+09,1.48878e+07,1.14505e+09,1.49115e+10,0,0,6.83315e+06,2.14693e+10,
92.5629,1.99009,5.02981,0.245719,0.00390625,0.167813,3.4401e+07,492032,141713,94761,5.05019e+09,1.49778e+07,1.16144e+09,1.48045e+10,0,0,6.83315e+06,2.14693e+10,
90.8751,1.84194,6.75906,0.345219,0.015625,0.16325,3.06094e+07,602112,107599,140944,5.09405e+09,1.50829e+07,1.17551e+09,1.47464e+10,0,0,6.83315e+06,2.14693e+10,
91.8082,1.76122,5.39584,0.871031,0.0116875,0.152062,2.13169e+07,711680,141163,145346,4.96274e+09,1.51762e+07,1.1851e+09,1.48681e+10,0,0,6.83315e+06,2.14693e+10,
