"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
85.822,4.85062,8.56697,0.421594,0.0155937,0.32325,5.53769e+07,440320,368334,390037,2.2434e+09,2.8206e+07,2.22116e+09,1.65383e+10,0,0,7.1977e+06,2.1469e+10,
85.9231,4.71263,8.55903,0.377938,0.0465938,0.380875,6.41331e+07,609536,321744,312404,2.25108e+09,2.82744e+07,2.25218e+09,1.64995e+10,0,0,7.1977e+06,2.1469e+10,
86.2053,5.07072,8.05547,0.276438,0.035,0.357063,4.98414e+07,301056,345514,367008,2.17213e+09,2.83621e+07,2.27597e+09,1.65546e+10,0,0,7.1977e+06,2.1469e+10,
86.1355,4.91059,8.23588,0.326656,0.038875,0.352719,5.67288e+07,404224,356054,380123,2.26774e+09,2.84346e+07,2.30323e+09,1.64317e+10,0,0,7.1977e+06,2.1469e+10,
85.2278,4.98459,8.998,0.369469,0.0385313,0.381719,5.47251e+07,755968,299476,324682,2.23769e+09,2.85125e+07,2.32971e+09,1.64352e+10,0,0,7.1977e+06,2.1469e+10,
84.1357,4.92884,10.2172,0.330094,0.0389063,0.349438,5.15215e+07,324096,355152,307318,2.24919e+09,2.86144e+07,2.35443e+09,1.63988e+10,0,0,7.1977e+06,2.1469e+10,
83.917,4.68794,10.533,0.47425,0.0350625,0.352781,5.78637e+07,696064,295342,354724,2.25573e+09,2.87077e+07,2.38261e+09,1.6364e+10,0,0,7.1977e+06,2.1469e+10,
83.2293,4.97441,11.0295,0.318219,0.046375,0.402375,6.03292e+07,289280,364702,300048,2.26931e+09,2.87647e+07,2.41176e+09,1.63212e+10,0,0,7.1977e+06,2.1469e+10,
82.9532,4.59487,11.7145,0.363,0.0311562,0.34325,5.78678e+07,339712,326921,304484,2.21739e+09,2.8834e+07,2.43935e+09,1.63455e+10,0,0,7.1977e+06,2.1469e+10,
82.6059,4.76119,11.9752,0.261531,0.0272812,0.369031,5.09202e+07,734720,339971,403560,2.17207e+09,2.89039e+07,2.464e+09,1.63661e+10,0,0,7.1977e+06,2.1469e+10,
84.1045,4.93119,10.2958,0.272656,0.0542187,0.341875,5.48012e+07,470272,327090,352053,2.23987e+09,2.89601e+07,2.49065e+09,1.62716e+10,0,0,7.1977e+06,2.1469e+10,
82.9235,4.80447,11.593,0.253312,0.027125,0.398531,5.25102e+07,635904,325982,308489,2.19719e+09,2.90113e+07,2.51579e+09,1.62891e+10,0,0,7.1977e+06,2.1469e+10,
84.0914,4.46434,10.7453,0.282844,0.0425625,0.373781,4.83988e+07,390912,318832,374553,2.2007e+09,2.90662e+07,2.53928e+09,1.6262e+10,0,0,7.1977e+06,2.1469e+10,
82.7927,4.845,11.5818,0.40025,0.0345625,0.345875,5.44591e+07,328704,318359,328223,2.23711e+09,2.91255e+07,2.56527e+09,1.61996e+10,0,0,7.1977e+06,2.1469e+10,
83.4882,4.80891,11.0072,0.295625,0.042875,0.357406,6.02929e+07,845824,353821,376419,2.30723e+09,2.91837e+07,2.59442e+09,1.61002e+10,0,0,7.1977e+06,2.1469e+10,
82.8059,5.08516,11.3283,0.342313,0.0464375,0.391906,5.97727e+07,562688,326986,369558,2.30593e+09,2.92408e+07,2.62341e+09,1.60725e+10,0,0,7.1977e+06,2.1469e+10,
83.3285,4.73037,11.1909,0.338969,0.0375,0.373531,5.91562e+07,698112,364082,389372,2.29011e+09,2.92983e+07,2.65197e+09,1.60597e+10,0,0,7.1977e+06,2.1469e+10,
81.3959,4.71469,13.0435,0.440344,0.0384063,0.367125,4.99546e+07,423936,341435,318026,2.22963e+09,2.93667e+07,2.67572e+09,1.60964e+10,0,0,7.1977e+06,2.1469e+10,
80.9922,4.64875,13.6179,0.311281,0.0502187,0.379719,5.39505e+07,594432,326204,447867,2.20276e+09,2.94202e+07,2.70171e+09,1.60972e+10,0,0,7.1977e+06,2.1469e+10,
