"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
39.8597,3.044,28.8279,27.4927,0.0585312,0.717375,1.44696e+08,7.02566e+07,1.56591e+07,1.50572e+07,5.99702e+09,1.08175e+07,5.67151e+09,9.35174e+09,0,0,7.1977e+06,2.1469e+10,
41.5281,3.10887,27.589,27.0249,0.0585625,0.690562,1.54279e+08,6.84846e+07,1.53231e+07,1.43623e+07,5.98252e+09,1.09361e+07,5.76593e+09,9.27169e+09,0,0,7.1977e+06,2.1469e+10,
36.5745,3.36072,29.5698,29.7621,0.062375,0.670656,1.46685e+08,6.04567e+07,1.51926e+07,1.47601e+07,5.95555e+09,1.10484e+07,5.81344e+09,9.25104e+09,0,0,7.1977e+06,2.1469e+10,
38.341,4.05919,30.7053,26.1809,0.0468438,0.666625,1.47762e+08,7.00444e+07,1.43175e+07,1.35864e+07,5.93735e+09,1.11805e+07,5.92663e+09,9.15592e+09,0,0,7.1977e+06,2.1469e+10,
35.3573,3.45,31.5632,28.9339,0.0273125,0.66825,1.56031e+08,6.72909e+07,1.3896e+07,1.32142e+07,5.9503e+09,1.13066e+07,6.042e+09,9.02747e+09,0,0,7.1977e+06,2.1469e+10,
35.3619,3.30141,33.0536,27.581,0.0585,0.643719,1.49478e+08,6.91292e+07,1.5164e+07,1.40213e+07,5.96437e+09,1.14225e+07,6.1541e+09,8.9012e+09,0,0,7.1977e+06,2.1469e+10,
36.3256,2.84744,32.7112,27.3903,0.0468125,0.678688,1.58472e+08,5.63121e+07,1.45697e+07,1.49039e+07,5.95541e+09,1.15322e+07,6.25766e+09,8.80648e+09,0,0,7.1977e+06,2.1469e+10,
37.2457,2.80466,31.5247,27.7076,0.050625,0.666844,1.54581e+08,5.95479e+07,1.50931e+07,1.42875e+07,5.96783e+09,1.1644e+07,6.36485e+09,8.68676e+09,0,0,7.1977e+06,2.1469e+10,
35.9643,2.70397,31.5499,29.0107,0.0621563,0.709031,1.53521e+08,8.26007e+07,1.34074e+07,1.40958e+07,5.97833e+09,1.17518e+07,6.46585e+09,8.57515e+09,0,0,7.1977e+06,2.1469e+10,
36.5782,3.52806,32.8118,26.3492,0.0585313,0.674406,1.40066e+08,6.76055e+07,1.3453e+07,1.36694e+07,5.96961e+09,1.18689e+07,6.5574e+09,8.4922e+09,0,0,7.1977e+06,2.1469e+10,
35.6171,3.59181,32.547,27.5418,0.0390313,0.66325,1.4261e+08,6.55388e+07,1.19348e+07,1.62228e+07,5.8819e+09,1.19877e+07,6.63257e+09,8.50463e+09,0,0,7.1977e+06,2.1469e+10,
34.6575,3.19203,33.2727,28.2653,0.0350625,0.577375,1.38809e+08,6.49441e+07,1.14583e+07,1.12919e+07,5.8097e+09,1.21001e+07,6.72165e+09,8.48763e+09,0,0,7.1977e+06,2.1469e+10,
36.1289,2.94025,31.842,28.4034,0.0507812,0.634719,1.43641e+08,7.22788e+07,1.35405e+07,1.13596e+07,5.81817e+09,1.22035e+07,6.79812e+09,8.40259e+09,0,0,7.1977e+06,2.1469e+10,
42.9712,3.66647,29.4698,23.2225,0.038875,0.631188,1.45014e+08,8.20088e+07,1.26327e+07,1.07303e+07,5.83649e+09,1.23247e+07,6.88747e+09,8.2948e+09,0,0,7.1977e+06,2.1469e+10,
41.8704,3.11653,30.2896,24.1112,0.0579063,0.554469,1.43347e+08,5.73727e+07,1.26779e+07,1.40337e+07,5.81399e+09,1.24521e+07,6.99006e+09,8.21458e+09,0,0,7.1977e+06,2.1469e+10,
39.1141,4.24522,30.9331,25.06,0.0390625,0.608688,1.33074e+08,5.78752e+07,1.10376e+07,1.19689e+07,5.83547e+09,1.25793e+07,7.07394e+09,8.10909e+09,0,0,7.1977e+06,2.1469e+10,
33.6294,3.01934,33.5225,29.0421,0.0702187,0.716437,1.41372e+08,7.46071e+07,1.29086e+07,1.33536e+07,5.80354e+09,1.2686e+07,7.15413e+09,8.06072e+09,0,0,7.1977e+06,2.1469e+10,
41.5097,3.2105,28.1273,26.4591,0.0467188,0.646844,1.44858e+08,7.64846e+07,1.16027e+07,1.03251e+07,5.80087e+09,1.28237e+07,7.24072e+09,7.97667e+09,0,0,7.1977e+06,2.1469e+10,
42.5429,2.53431,25.7434,28.4462,0.0585313,0.674688,1.45665e+08,6.04989e+07,1.14894e+07,1.34669e+07,5.82455e+09,1.29524e+07,7.326e+09,7.86759e+09,0,0,7.1977e+06,2.1469e+10,
44.2842,3.72791,25.7323,25.6094,0.0428437,0.603563,1.39019e+08,5.29362e+07,1.32405e+07,1.22393e+07,5.84813e+09,1.30872e+07,7.39572e+09,7.77415e+09,0,0,7.1977e+06,2.1469e+10,
45.1084,4.29991,26.6495,23.2929,0.0428437,0.606406,1.37382e+08,4.40456e+07,1.15046e+07,1.31685e+07,5.8316e+09,1.32184e+07,7.50765e+09,7.67862e+09,0,0,7.1977e+06,2.1469e+10,
40.5342,2.56309,27.1114,29.086,0.0467813,0.658406,1.33591e+08,5.03232e+07,1.31304e+07,1.30169e+07,5.85191e+09,1.33215e+07,7.59075e+09,7.57511e+09,0,0,7.1977e+06,2.1469e+10,
42.929,3.51247,27.9877,24.91,0.0467813,0.614219,1.36581e+08,6.736e+07,1.45079e+07,1.2087e+07,5.82375e+09,1.34387e+07,7.64225e+09,7.55165e+09,0,0,7.1977e+06,2.1469e+10,
36.7615,2.83072,31.7066,28.0584,0.0540313,0.589062,1.37734e+08,7.9465e+07,1.10956e+07,1.241e+07,5.80686e+09,1.35525e+07,7.70712e+09,7.50355e+09,0,0,7.1977e+06,2.1469e+10,
33.8008,3.44281,33.5127,28.5183,0.0507812,0.674688,1.41885e+08,5.9134e+07,1.14379e+07,1.08822e+07,5.75287e+09,1.3668e+07,7.72703e+09,7.53752e+09,0,0,7.1977e+06,2.1469e+10,
35.0948,3.31122,34.6088,26.3891,0.0390313,0.557063,1.37286e+08,4.65687e+07,1.02861e+07,1.1471e+07,5.73179e+09,1.37876e+07,7.82433e+09,7.46118e+09,0,0,7.1977e+06,2.1469e+10,
34.1253,2.47125,35.0192,27.7725,0.039,0.572937,1.43466e+08,3.81821e+07,1.12246e+07,1.0542e+07,5.71824e+09,1.39162e+07,7.91589e+09,7.38304e+09,0,0,7.1977e+06,2.1469e+10,
37.1351,2.832,31.5111,27.8507,0.0349062,0.636313,1.33694e+08,4.94784e+07,1.15598e+07,1.43199e+07,5.68199e+09,1.40152e+07,7.99669e+09,7.33838e+09,0,0,7.1977e+06,2.1469e+10,
39.3858,3.38209,29.8207,26.82,0.039,0.552594,1.33765e+08,6.19935e+07,1.24216e+07,1.22325e+07,5.65601e+09,1.41161e+07,8.06219e+09,7.29877e+09,0,0,7.1977e+06,2.1469e+10,
41.4679,2.92538,30.2316,24.8197,0.039,0.516531,1.30109e+08,5.60817e+07,1.07545e+07,1.07271e+07,5.68215e+09,1.42267e+07,8.15086e+09,7.18385e+09,0,0,7.1977e+06,2.1469e+10,
43.302,3.43875,29.9397,22.7448,0.04275,0.532125,1.35292e+08,4.40515e+07,1.15063e+07,9.79451e+06,5.68645e+09,1.43532e+07,8.22935e+09,7.10093e+09,0,0,7.1977e+06,2.1469e+10,
40.355,3.23769,31.9543,23.9161,0.035125,0.501875,1.30881e+08,4.00453e+07,9.85411e+06,1.10925e+07,5.65289e+09,1.44671e+07,8.28716e+09,7.07657e+09,0,0,7.1977e+06,2.1469e+10,
39.8799,3.33647,34.0031,22.24,0.0424687,0.498219,1.31117e+08,4.84959e+07,8.75769e+06,1.02956e+07,5.6645e+09,1.4591e+07,8.36629e+09,6.98571e+09,0,0,7.1977e+06,2.1469e+10,
35.0196,2.40828,34.909,27.1052,0.0390313,0.518906,1.32788e+08,7.4689e+07,8.11032e+06,1.01386e+07,5.6584e+09,1.46967e+07,8.44374e+09,6.91425e+09,0,0,7.1977e+06,2.1469e+10,
34.9903,2.30653,36.5144,25.6074,0.0429688,0.538531,1.2099e+08,6.2217e+07,9.44193e+06,8.23559e+06,5.59546e+09,1.47963e+07,8.52432e+09,6.89651e+09,0,0,7.1977e+06,2.1469e+10,
34.4675,2.79722,36.7146,25.5084,0.0348437,0.4775,1.27e+08,4.63288e+07,1.04431e+07,9.71692e+06,5.57382e+09,1.48362e+07,8.59251e+09,6.84992e+09,0,0,7.1977e+06,2.1469e+10,
30.4399,2.04816,40.6992,26.3409,0.0273125,0.444719,1.22283e+08,3.80639e+07,7.76308e+06,8.14434e+06,5.55038e+09,1.49249e+07,8.6626e+09,6.80319e+09,0,0,7.1977e+06,2.1469e+10,
31.7179,2.42963,39.9327,25.4407,0.0389063,0.440281,1.19532e+08,3.88334e+07,6.31825e+06,6.5118e+06,5.53548e+09,1.5023e+07,8.72247e+09,6.75811e+09,0,0,7.1977e+06,2.1469e+10,
32.4054,2.32494,38.8451,25.9524,0.015625,0.456563,1.17527e+08,5.65179e+07,7.10852e+06,6.63479e+06,5.52444e+09,1.51281e+07,8.73076e+09,6.76075e+09,0,0,7.1977e+06,2.1469e+10,
33.6219,2.52778,39.4796,23.805,0.0429688,0.522687,1.2189e+08,5.42625e+07,6.99037e+06,7.1196e+06,5.48418e+09,1.52321e+07,8.75373e+09,6.77794e+09,0,0,7.1977e+06,2.1469e+10,
31.2591,2.61984,41.8606,23.6716,0.0429688,0.546125,1.20256e+08,3.54716e+07,9.99291e+06,9.80866e+06,5.37652e+09,1.53384e+07,8.76228e+09,6.87695e+09,0,0,7.1977e+06,2.1469e+10,
33.6176,2.26253,40.6148,22.9464,0.0383438,0.520562,1.20393e+08,3.51995e+07,9.98505e+06,1.04385e+07,5.26246e+09,1.54371e+07,8.82994e+09,6.92325e+09,0,0,7.1977e+06,2.1469e+10,
36.1992,2.44325,40.0614,20.8324,0.0232812,0.440438,1.1876e+08,3.21943e+07,7.604e+06,7.73138e+06,5.22915e+09,1.55296e+07,8.89101e+09,6.8954e+09,0,0,7.1977e+06,2.1469e+10,
