"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
2.351,0.320312,95.8007,1.47341,0.0078125,0.046875,1.24713e+07,135424,24003,100643,2.0316e+09,1.19739e+07,8.58202e+09,1.04055e+10,0,0,
4.12003,0.456938,94.5326,0.824125,0.00390625,0.0625,1.25225e+07,60416,34149,104334,1.94189e+09,1.1985e+07,8.58693e+09,1.04903e+10,0,0,
8.90506,0.552875,90.0011,0.482688,0.00390625,0.0545937,5.37037e+06,75008,51221.9,77123.3,1.92298e+09,1.19968e+07,8.58852e+09,1.05076e+10,0,0,
48.938,2.5415,47.9258,0.455688,0.0193437,0.119875,2.30451e+06,125696,164331,130985,1.69532e+09,1.2037e+07,8.5886e+09,1.07351e+10,0,0,
18.2824,1.61187,79.8364,0.183594,0.00390625,0.082,1.86394e+06,231424,129360,281204,1.07996e+09,1.20526e+07,8.58843e+09,1.13506e+10,0,0,
0.636156,0.140437,99.1103,0.0897813,0.0117188,0.0117188,2.25254e+06,268544,329242,353165,1.02958e+09,1.20618e+07,8.58873e+09,1.14007e+10,0,0,
0.124844,0.0859063,99.6528,0.136531,0,0,2.22029e+06,482304,1526.34,24444.5,1.02921e+09,1.20685e+07,8.58888e+09,1.14009e+10,0,0,
0.38275,0.117156,99.3013,0.1795,0.015625,0.00390625,2.02035e+06,142336,27524.1,36154.8,1.03017e+09,1.20804e+07,8.58881e+09,1.14e+10,0,0,
0.757812,0.0429688,99.1368,0.0585625,0,0.00390625,1.85933e+06,88064,107720,79851.5,1.03153e+09,1.20861e+07,8.58875e+09,1.13987e+10,0,0,
0.858406,0.13275,98.8529,0.140594,0.0078125,0.0078125,1.98656e+06,169984,1421,1941.53,1.03333e+09,1.20943e+07,8.58851e+09,1.13971e+10,0,0,
0.58525,0.066375,99.2157,0.121063,0,0.0117188,2.11661e+06,661248,14481.2,1785.88,1.03387e+09,1.21002e+07,8.58855e+09,1.13966e+10,0,0,
0.523406,0.0741875,99.2033,0.191344,0.00390625,0.00390625,2.52032e+06,54528,63054.4,4836.25,1.02007e+09,1.21039e+07,8.58858e+09,1.14103e+10,0,0,
0.655531,0.121031,99.0676,0.144375,0,0.0117188,1.85523e+06,88320,77138.4,5216.53,1.02201e+09,1.21089e+07,8.58821e+09,1.14088e+10,0,0,
0.667969,0.0507812,99.211,0.0663438,0,0.00390625,1.72365e+06,34816,117704,5195.72,1.02207e+09,1.21139e+07,8.58798e+09,1.14089e+10,0,0,
