"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
7.73984,0.784031,80.5494,10.5951,0.0351562,0.296469,6.69565e+07,29184,8.31013e+06,7.89993e+06,3.55857e+09,1.1376e+07,8.02905e+09,9.43209e+09,0,0,
8.21131,0.710094,80.65,10.1049,0.0273438,0.296469,6.7137e+07,50944,8.37234e+06,8.21327e+06,3.5418e+09,1.14221e+07,8.06157e+09,9.41629e+09,0,0,
10.1668,0.944562,79.1163,9.43272,0.0195312,0.320094,6.52815e+07,39680,7.5445e+06,8.54706e+06,3.41131e+09,1.14683e+07,8.09195e+09,9.51635e+09,0,0,
8.52937,0.878062,80.598,9.67469,0.0234375,0.296625,5.42244e+07,150784,8.80166e+06,8.64226e+06,3.22576e+09,1.15122e+07,8.11835e+09,9.67546e+09,0,0,
8.08291,0.725812,82.05,8.80581,0.0351562,0.300406,5.52079e+07,25088,9.13489e+06,8.37985e+06,3.15688e+09,1.15482e+07,8.14415e+09,9.71851e+09,0,0,
7.60247,0.807781,84.0164,7.23,0.0234375,0.320063,5.65757e+07,50432,9.66566e+06,1.01357e+07,3.06674e+09,1.15789e+07,8.17161e+09,9.78116e+09,0,0,
7.72122,0.79625,83.8138,7.31744,0.0390625,0.31225,5.44195e+07,69376,1.11519e+07,1.16702e+07,2.94394e+09,1.16125e+07,8.19746e+09,9.87807e+09,0,0,
7.73622,0.6675,84.248,7.04003,0.015625,0.292844,5.13508e+07,83712,1.36645e+07,1.0398e+07,2.91236e+09,1.16457e+07,8.22218e+09,9.8849e+09,0,0,
7.44416,0.799719,84.7988,6.63744,0.03125,0.288719,4.80824e+07,158976,1.07489e+07,9.99042e+06,2.76293e+09,1.16851e+07,8.24515e+09,1.00113e+10,0,0,
7.62562,0.726063,84.9946,6.38072,0.0273125,0.245906,4.61332e+07,142592,9.64782e+06,9.33798e+06,2.65841e+09,1.17206e+07,8.26657e+09,1.00944e+10,0,0,
6.42962,0.608688,87.6462,5.08141,0.0117188,0.222469,3.95218e+07,46592,6.34021e+06,8.76553e+06,2.55919e+09,1.17701e+07,8.28409e+09,1.0176e+10,0,0,
